source,target,value
mohapatra,source/Grid/GridParticles/GridParticlesMove/paramesh/PointToPoint/gr_ptMove.F90,0.94
mohapatra,source/Grid/Grid_interface.F90,1.0
mohapatra,source/Simulation/SimulationMain/INavierStokes/Grid_bcApplyToRegion.F90,5.31
mohapatra,source/physics/IncompNS/IncompNSMain/constdens/ins_advance.F90,2.0
mohapatra,source/physics/SolidMechanics/SolidMechanicsMain/Testing/DryRun/sm_surf_assembleFluidForce_toPoint.F90,0.75
mohapatra,source/Grid/GridMain/paramesh/paramesh4/Paramesh4dev/PM4_package/bittree/amr_build_bittree.F90,0.47
mohapatra,source/physics/SolidMechanics/SolidMechanicsMain/SolidMechanics_finalize.F90,0.71
mohapatra,source/Grid/GridMain/paramesh/paramesh4/Paramesh4dev/PM4_package/bittree/amr_verify_bittree.F90,0.71
mohapatra,source/Simulation/SimulationMain/INavierStokes/2D/TaylorGreenVortex_pm4_mc/Config,0.91
mohapatra,source/Simulation/SimulationMain/INavierStokes/2D/Tecplot2D/outtotecplot.F90,10.0
mohapatra,source/Simulation/SimulationMain/INavierStokes/2D/Tecplot2D/outtotecplot_uv.F90,18.0
mohapatra,source/Simulation/SimulationMain/INavierStokes/3D/ChannelLam/Config,0.73
mohapatra,source/Particles/ParticlesMain/Particles_computeDt.F90,1.85
mohapatra,source/Grid/GridParticles/GridParticlesMapToMesh/Paramesh/gr_ptFindNegh.F90,0.28
mohapatra,source/Grid/GridParticles/GridParticlesMove/paramesh/VirtualParticles/gr_ptMoveOffBlk.F90,0.94
mohapatra,source/Grid/GridParticles/Grid_sortParticles.F90,1.0
mohapatra,source/Grid/GridParticles/gr_ptOneFaceBC.F90,2.94
mohapatra,source/Grid/GridStructures/withTriangles/pointTopoint/bitmap/unitTest/Grid_solidBodyUnitTest.F90,0.82
mohapatra,source/Simulation/SimulationMain/INavierStokes/RuntimeParameters_mapStrToInt.F90,0.75
mohapatra,source/Grid/GridParticles/GridParticlesMove/Grid_moveParticles.F90,1.79
mohapatra,source/Particles/ParticlesInitialization/Particles_initPositions.F90,1.89
mohapatra,source/Particles/Particles_interface.F90,5.76
kdelaney,source/Simulation/SimulationMain/INavierStokes/3D/Snorkel_mcHYPRE_VD_wFS/Simulation_initBlock.F90,0.87
zuhone,source/physics/Hydro/HydroMain/unsplit/threadWithinBlock/hy_uhd_getRiemannState.F90,0.8
zuhone,source/Simulation/SimulationMain/magnetoHD/CannonballGalaxy/gr_expandDomain.F90,0.86
zuhone,source/physics/Cosmology/CosmologyMain/Cosmology_data.F90,0.87
zuhone,source/physics/sourceTerms/Cool/CoolMain/Isothermal/Cool_init.F90,0.87
zuhone,source/physics/sourceTerms/Cool/CoolMain/Radloss/Cool_init.F90,0.87
zuhone,source/PhysicalConstants/PhysicalConstantsMain/PhysicalConstants_data.F90,0.75
zuhone,source/Grid/GridSolvers/Pfft/Config,0.87
zuhone,source/physics/sourceTerms/Cool/CoolMain/SutherlandDopita/Cool.F90,2.1
zuhone,source/physics/sourceTerms/Cool/CoolMain/SutherlandDopita/unitTest/Cool_unitTest.F90,0.71
zuhone,source/physics/sourceTerms/Cool/CoolMain/SutherlandDopita/cool_integrate.F90,2.1
zuhone,sites/ranger.tacc.utexas.edu/Makefile.h,1.09
zuhone,source/physics/materialProperties/Viscosity/Config,0.12
zuhone,source/physics/materialProperties/Viscosity/ViscosityMain/Spitzer/Viscosity.F90,1.04
zuhone,source/Grid/GridSolvers/Multigrid/PfftTopLevelSolve/gr_hgPfftSolveLevel.F90,3.95
zuhone,source/flashUtilities/general/Makefile,0.87
zuhone,source/Particles/ParticlesMain/LeapfrogActive/Particles_advance.F90,1.52
zuhone,source/Grid/GridSolvers/Multigrid/gr_hgInit.F90,0.87
zuhone,source/Grid/GridSolvers/Multigrid/gr_hgRecordNodeTypeState.F90,0.87
zuhone,source/Grid/GridSolvers/Multigrid_experimental/gr_hgInit.F90,0.87
zuhone,tools/fidlr3.0/xplot2d_amr.pro,0.74
zuhone,source/physics/Cosmology/Cosmology_getRedshift.F90,0.77
zuhone,source/Driver/DriverMain/MHDUnsplit/Driver_computeDt.F90,4.41
zuhone,source/Driver/DriverMain/TimeDep/Driver_computeDt.F90,3.48
zuhone,source/Driver/DriverMain/TimeDep/Driver_evolveFlash.F90,0.72
zuhone,source/physics/Cosmology/CosmologyMain/Cosmology_solveFriedmannEqn.F90,1.42
zuhone,source/Simulation/SimulationMain/Pancake/flash.par,2.87
zuhone,source/Simulation/SimulationMain/Pancake/flash.par.1d,0.82
zuhone,source/Simulation/SimulationMain/Pancake/flash.par.2d,1.39
zuhone,source/IO/IOMain/IO_writeIntegralQuantities.F90,1.56
zuhone,source/Grid/GridSolvers/IsoBndMultipole/gr_isoImageMass.F90,0.75
zuhone,source/Grid/GridSolvers/IsoBndMultipole/gr_isoMpolePotential.F90,0.89
zuhone,source/Simulation/SimulationMain/Pancake/Simulation_init.F90,0.96
zuhone,source/physics/Cosmology/CosmologyMain/Cosmology_computeDt.F90,0.92
zuhone,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgGuardCell.F90,0.75
zuhone,source/Grid/GridSolvers/Multigrid/Paramesh/gr_hgSetZeroBoundary.F90,0.92
zuhone,source/physics/Cosmology/CosmologyMain/Cosmology_redShiftHydro.F90,1.5
zuhone,source/physics/Cosmology/Makefile,0.87
zuhone,source/physics/Cosmology/CosmologyMain/csm_solveFriedmannEqn.F90,3.6
zuhone,source/Simulation/SimulationMain/Orbit/IO_writeIntegralQuantities.F90,0.86
zuhone,source/Grid/GridSolvers/Multigrid/Paramesh/fft/gr_hgPoissonSolve1D.F90,0.86
zuhone,source/Grid/GridParticles/MapParticlesToMesh/MappingModule.F90,12.31
zuhone,source/Particles/Particles_interface.F90,0.87
zuhone,source/Particles/ParticlesMain/Particles_data.F90,0.91
zuhone,source/Simulation/SimulationMain/Orbit/Particles_initPositions.F90,1.53
zuhone,source/Simulation/SimulationMain/Orbit/Simulation_data.F90,1.28
zuhone,source/Grid/GridMain/paramesh/Paramesh3/Grid_getBlkBC.F90,4.54
zuhone,source/Simulation/SimulationMain/Jeans/Simulation_initBlock.F90,1.98
long,tools/trajectoryFile/Makefile.eureka,0.93
long,tools/trajectoryFile/Makefile.intrepid,0.95
long,source/IO/IOMain/IO_data.F90,0.75
long,source/Simulation/SimulationMain/NucOToRT/Particles_initPositions.F90,0.94
long,source/Simulation/SimulationMain/NucOToRT/Driver_evolveFlash.F90,2.0
jbachan,source/Particles/Makefile,0.74
jbachan,source/Particles/ParticlesMain/Particles_advance.F90,0.88
jbachan,source/Particles/ParticlesMain/Particles_updateRefinement.F90,0.87
jbachan,source/Particles/Particles_interface.F90,1.36
jbachan,source/Grid/GridMain/Grid_releaseBlkPtr.F90,0.82
jbachan,bin/Flash.h.tpl,0.3
jbachan,source/Driver/DriverMain/Split/Driver_evolveFlash.F90,0.82
jbachan,source/Driver/Makefile,0.61
jbachan,source/Grid/GridParticles/GridParticlesMapToMesh/Paramesh/MoveSieve/Grid_mapParticlesToMesh.F90,3.33
jbachan,source/Grid/GridParticles/GridParticlesMapToMesh/Paramesh/PttoPt/Grid_mapParticlesToMesh.F90,3.33
jbachan,source/Grid/GridParticles/GridParticlesMapToMesh/UG/Grid_mapParticlesToMesh.F90,1.75
jbachan,source/Grid/GridSolvers/Pfft/MeshReconfiguration/Grid_pfftMapToInput.F90,1.62
jbachan,source/Grid/Grid_mapParticlesToMesh.F90,0.86
jbachan,source/Particles/ParticlesMain/Particles_updateGridVar.F90,0.91
jbachan,source/Particles/ParticlesMapping/meshWeighting/MapToMesh/Particles_mapToMeshOneBlk.F90,3.27
jbachan,source/Particles/Particles_mapToMeshOneBlk.F90,2.2
jbachan,source/Particles/localAPI/pt_initPositions.F90,0.14
jbachan,source/physics/Gravity/GravityMain/Poisson/Gravity_accelOneRow.F90,0.98
jbachan,source/Grid/GridMain/Chombo/wrapper/AMRLevelFlash.C,55.58
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_uniform_grid.C,5.09
jbachan,source/IO/IOMain/IO_data.F90,1.18
jbachan,source/Grid/GridMain/Chombo/AMR/Grid_initDomain.F90,1.0
jbachan,source/Grid/GridMain/Chombo/AMR/gr_createDomain.F90,1.32
jbachan,source/Grid/GridMain/Chombo/wrapper/AMRLevelFlash.h,1.49
jbachan,source/Grid/GridMain/Chombo/wrapper/AMRLevelFlashFactory.C,0.93
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_adaptive_grid.C,2.11
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_adaptive_grid.h,1.55
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_f_c_api.C,8.41
jbachan,source/Grid/GridMain/Chombo/UG/gr_createDomain.F90,0.98
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_f_c_api.h,3.98
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_f_c_interface.F90,3.86
jbachan,source/Grid/GridMain/Chombo/wrapper/chombo_uniform_grid.h,1.61
jbachan,source/Grid/GridMain/Chombo/wrapper/flash_ftypes.F90,0.79
jbachan,source/IO/IOMain/chombo/IO_readCheckpoint.F90,0.5
jbachan,source/IO/IOMain/MPIDump/IO_writeCheckpoint.F90,0.5
jbachan,source/IO/IOMain/MPIDump/IO_writePlotfile.F90,0.57
jbachan,source/IO/IOMain/hdf5/parallel/PM_argonne/io_writeData.F90,1.0
jbachan,source/IO/IOMain/hdf5/parallel/UG/io_writeData.F90,13.01
jbachan,source/IO/IOMain/hdf5/serial/UG/io_writeData.F90,0.5
jbachan,source/IO/IOMain/pnetcdf/PM/io_writeData.F90,1.5
jbachan,source/IO/IOMain/IO_init.F90,6.67
jbachan,source/IO/IOMain/hdf5/parallel/PM/io_writeData.F90,10.56
jbachan,source/IO/IOMain/hdf5/parallel/NoFbs/io_writeData.F90,12.97
jbachan,bin/MapIntStr.F90.tpl,0.67
jbachan,bin/MapStrInt.F90.tpl,0.8
jbachan,source/Grid/GridMain/paramesh/Grid_init.F90,1.58
jbachan,source/IO/IOMain/hdf5/parallel/PM/io_readData.F90,16.44
jbachan,bin/genFiles.py,0.94
jbachan,source/Driver/DriverMain/Driver_setupParallelEnv.F90,2.74
jbachan,source/IO/IOMain/hdf5/parallel/UG/io_readData.F90,6.17
dubey,source/Simulation/SimulationMain/Chemistry_Test/Config,2.0
dubey,source/Simulation/SimulationMain/Chemistry_Test/Driver_sourceTerms.F90,2.13
dubey,source/Simulation/SimulationMain/Chemistry_Test/Grid_limitAbundance.F90,0.83
dubey,source/Simulation/SimulationMain/Chemistry_Test/Simulation_data.F90,1.5
dubey,source/Simulation/SimulationMain/Chemistry_Test/Simulation_init.F90,1.17
dubey,source/Simulation/SimulationMain/Chemistry_Test/Simulation_initBlock.F90,1.77
dubey,source/Simulation/SimulationMain/Chemistry_Test/ngr_hgMapBcType.F90,0.83
dubey,source/Simulation/SimulationMain/Chemistry_Test/old_Driver_computeDt.F90,2.13
dubey,source/Simulation/SimulationMain/Cool_Test/Config,1.2
dubey,source/Simulation/SimulationMain/Cool_Test/Driver_sourceTerms.F90,1.3
dubey,source/Simulation/SimulationMain/Cool_Test/Simulation_data.F90,0.67
dubey,source/Simulation/SimulationMain/Cool_Test/Simulation_init.F90,0.33
dubey,source/Simulation/SimulationMain/Cool_Test/Simulation_initBlock.F90,0.93
dubey,source/Grid/GridParticles/GridParticlesMove/paramesh/VirtualParticles/gr_ptGenParticles.F90,0.93
dubey,source/Grid/GridParticles/GridParticlesMove/paramesh/VirtualParticles/gr_ptVirtualParticlesBC.F90,0.5
dubey,source/Grid/GridParticles/gr_ptInit.F90,0.85
dubey,source/Grid/GridMain/Chombo/Grid_getListOfBlocks.F90,1.79
dubey,source/Grid/GridMain/UG/Grid_getListOfBlocks.F90,3.7
dubey,source/Grid/Grid_getListOfBlocks.F90,1.79
dubey,source/Grid/Grid_interface.F90,1.6
dubey,bin/Readme.SetupVars,0.91
dubey,source/Particles/Particles.h,0.1
dubey,source/Simulation/SimulationMain/Nuc2Grid/Particles_initData.F90,0.51
dubey,source/Simulation/SimulationMain/NucOToRT/Particles_initData.F90,0.82
dubey,source/Particles/localAPI/pt_advanceLeapfrog.F90,0.68
dubey,source/Particles/ParticlesInitialization/pt_setDataStructures.F90,0.91
dubey,source/Particles/ParticlesInitialization/Makefile,0.8
dubey,bin/Particles_specifyMethods.F90.tpl,0.87
dubey,bin/unitCfg.py,3.75
dubey,source/Simulation/SimulationMain/IsentropicVortex/Config,1.0
dubey,source/Simulation/SimulationMain/Nuc2Grid/Config,0.87
dubey,source/Simulation/SimulationMain/NucOToRT/Config,0.91
dubey,source/Simulation/SimulationMain/PoisTest_particleBasedRefine/Config,0.67
dubey,source/Simulation/SimulationMain/ReinickeMeyer/Config,0.87
dubey,source/Simulation/SimulationMain/Sedov/WriteParticleSubset/Config,0.87
dubey,source/Simulation/SimulationMain/ShafranovShock/Config,0.87
dubey,source/Simulation/SimulationMain/ShockCyl/Config,0.87
dubey,source/Simulation/SimulationMain/Sod_Se_Advect/Config,0.87
dubey,source/Simulation/SimulationMain/StirTurb/Config,0.5
dubey,source/Simulation/SimulationMain/magnetoHD/OrszagTang/Config,0.87
dubey,source/Simulation/SimulationMain/magnetoHD/Rotor/Config,0.87
dubey,source/Simulation/SimulationMain/molecular/Water1/Config,0.89
dubey,source/Simulation/SimulationMain/unitTest/Gravity/Poisson3_active/Config,0.67
dubey,source/Simulation/SimulationMain/unitTest/IO/Config,0.87
dubey,source/Simulation/SimulationMain/unitTest/ParticlesAdvance/Config,0.87
dubey,source/Simulation/SimulationMain/unitTest/SolidBody/Multiple/Config,0.87
dubey,source/Simulation/SimulationMain/unitTest/SolidBody/Multiple/MPI2/Config,0.87
dubey,source/Simulation/SimulationMain/unitTest/SolidBody/Single/Config,0.87
dubey,source/Grid/GridSolvers/Pfft/MeshReconfiguration/Collective/gr_pfftGenMap.F90,0.93
dubey,source/Grid/GridSolvers/Pfft/MeshReconfiguration/PtToPt/gr_pfftGenMap.F90,0.87
sam,source/IO/IOMain/IO_output.F90,0.58
sam,tools/sfocu/Makefile.ellipse,0.97
sam,tools/sfocu/Makefile.code,0.98
sam,bin/setup.py,0.84
sam,sites/tuxedo.uchicago.edu/Makefile.h,2.39
sam,tools/sfocu/Makefile.bluehorizon,0.99
sam,tools/sfocu/Makefile.cetus,0.97
sam,tools/sfocu/Makefile.cetus_gnu,0.97
sam,tools/sfocu/Makefile.chiba,0.99
sam,tools/sfocu/Makefile.clark,0.99
sam,tools/sfocu/Makefile.cube,0.97
sam,tools/sfocu/Makefile.darwin,0.99
sam,tools/sfocu/Makefile.eldorado,0.97
sam,tools/sfocu/Makefile.eugenia,0.99
sam,tools/sfocu/Makefile.eureka,0.97
sam,tools/sfocu/Makefile.flash,0.97
sam,tools/sfocu/Makefile.flashviz,0.97
sam,tools/sfocu/Makefile.fornax,0.98
sam,tools/sfocu/Makefile.gin,0.98
sam,tools/sfocu/Makefile.gps,0.99
sam,tools/sfocu/Makefile.hawkmoon,0.98
sam,tools/sfocu/Makefile.intrepid,0.99
sam,tools/sfocu/Makefile.lenovolaptop,0.98
sam,tools/sfocu/Makefile.mongchi,0.98
sam,tools/sfocu/Makefile.monsun,0.99
sam,tools/sfocu/Makefile.myristica,0.97
sam,tools/sfocu/Makefile.osel,0.97
sam,tools/sfocu/Makefile.p655-4.nic.uoregon,0.97
sam,tools/sfocu/Makefile.purple,0.99
sam,tools/sfocu/Makefile.pyramid,0.97
sam,tools/sfocu/Makefile.scooter,1.96
sam,tools/sfocu/Makefile.seaborg,0.99
sam,tools/sfocu/Makefile.skeeter,0.97
sam,tools/sfocu/Makefile.sphere,0.98
sam,tools/sfocu/Makefile.tagore-jr,0.97
sam,tools/sfocu/Makefile.uffda,0.99
sam,tools/sfocu/Makefile.zingiber,0.97
sam,tools/sfocu/flash_reader.c,1.0
sam,tools/sfocu/flash_reader.h,0.75
sam,tools/sfocu/flash_reader_hdf5.c,1.12
sam,tools/cmpExpIO/Analysis_Makefile.tuxedo,2.25
sam,sites/sphere.uchicago.edu/Makefile.h,8.89
petros,source/Grid/GridBoundaryConditions/Grid_bcApplyToRegion.F90,3.75
petros,source/Grid/GridMain/gr_initGeometry.F90,1.86
smc,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_unsplit.F90,3.79
smc,source/physics/Hydro/HydroMain/unsplit/hy_uhd_getFaceFlux.F90,0.65
smc,source/physics/Hydro/HydroMain/unsplit/hy_uhd_getRiemannState.F90,4.32
smc,bin/genFiles.py,0.93
smc,source/Simulation/SimulationMain/Sedov/Simulation_initBlock.F90,2.53
smc,source/physics/Eos/EosMain/Eos_getData.F90,0.9
smc,sites/intrepid.alcf.anl.gov/Makefile.h,3.32
smc,source/Simulation/SimulationMain/Sedov/Simulation_data.F90,0.91
smc,source/Driver/DriverMain/Driver_initParallel.F90,0.71
smc,source/Grid/GridMain/UG/Grid_data.F90,1.76
smc,source/Simulation/SimulationMain/unitTest/Gravity/Poisson3/flash.par,0.83
smc,source/monitors/Timers/TimersMain/MPINative/Timers_stop.F90,2.28
smc,source/physics/sourceTerms/Burn/BurnIntegrate/bn_netIntBader.F90,3.33
smc,source/physics/sourceTerms/Burn/BurnIntegrate/bn_netIntegrate.F90,0.8
smc,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_zoneTrace.F90,0.67
smc,source/Grid/GridMain/paramesh/gr_unmarkRefineByLogRadius.F90,4.62
smc,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.F90,3.92
smc,source/physics/Hydro/HydroMain/split/PPM/hy_ppm_sweep.F90,0.79
smc,source/Grid/GridParticles/GridParticlesMove/paramesh/PointToPoint/gr_ptMove.F90,1.75
smc,source/Grid/GridParticles/gr_ptInit.F90,2.48
smc,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.h,1.5
smc,source/Grid/GridMain/Grid_fillCustomRegion.F90,1.54
smc,source/Grid/GridMain/Grid_markCustomRegion.F90,1.61
smc,source/Grid/GridParticles/GridParticlesMove/Grid_moveParticles.F90,1.73
smc,source/Grid/GridParticles/GridParticlesMove/Sieve/gr_ptMoveSieve.F90,1.74
smc,source/physics/Hydro/HydroMain/split/PPM/Hydro_computeDt.F90,4.94
smc,source/Simulation/SimulationMain/QuietPiston/restart_pm.par,0.5
smc,source/Simulation/SimulationMain/QuietPiston/Config,0.37
smc,source/Simulation/SimulationMain/QuietPiston/Simulation_data.F90,1.67
smc,source/Simulation/SimulationMain/QuietPiston/Simulation_init.F90,0.78
smc,source/Simulation/SimulationMain/QuietPiston/Simulation_initBlock.F90,2.88
smc,source/Simulation/SimulationMain/QuietPiston/flash.par,3.21
smc,source/Driver/DriverMain/Driver_computeDt.F90,1.6
smc,source/Grid/GridSolvers/Multipole/gr_mpolePotential.F90,0.87
smc,source/physics/Eos/EosMain/Eos.F90,3.37
smc,source/Grid/GridMain/Grid_renormAbundance.F90,0.81
smc,source/physics/Eos/EosMain/Eos_init.F90,0.87
smc,source/physics/Eos/localAPI/Makefile,0.91
smc,source/Simulation/SimulationMain/RadShock/RadShock2dBe/Simulation_initBlock.F90,0.93
smc,source/Grid/GridParticles/Config,0.5
smc,source/Grid/GridParticles/GridParticlesMove/Config,0.5
smc,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_finalize.F90,1.52
smc,source/physics/sourceTerms/EnergyDeposition/localAPI/Makefile,1.23
smc,source/physics/sourceTerms/EnergyDeposition/localAPI/ed_interface.F90,2.03
smc,source/physics/sourceTerms/EnergyDeposition/Config,0.71
smc,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/Hydro_data.F90,0.82
smc,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/Hydro_init.F90,0.87
smc,source/Grid/Grid_interface.F90,1.0
smc,source/Driver/DriverMain/Split/Driver_evolveFlash.F90,0.82
smc,source/Grid/GridRaytrace/gr_raysData.F90,1.0
flocke,source/Grid/Grid_interface.F90,0.71
flocke,source/physics/sourceTerms/EnergyDeposition/localAPI/ed_createRays.F90,0.98
flocke,source/physics/sourceTerms/EnergyDeposition/localAPI/ed_interface.F90,2.64
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.F90,5.71
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.h,5.59
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_data.F90,2.18
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_init.F90,11.43
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_createRays.F90,2.04
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/Makefile,0.94
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_slopeLimiters.F90,17.71
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_finalize.F90,1.72
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_updatePlasma.F90,0.93
flocke,source/physics/sourceTerms/EnergyDeposition/localAPI/ed_rayTrace.F90,2.35
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_rayTrace.F90,2.74
flocke,source/physics/sourceTerms/EnergyDeposition/localAPI/ed_updatePlasma.F90,1.44
flocke,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/algorithm.txt,0.72
flocke,source/Multispecies/Multispecies.h,0.9
flocke,source/physics/materialProperties/Opacity/Opacity.F90,3.76
flocke,source/physics/materialProperties/Opacity/OpacityMain/Config,0.18
flocke,source/physics/materialProperties/Opacity/OpacityMain/Constant/Opacity.F90,0.71
flocke,source/physics/materialProperties/Opacity/OpacityMain/Constant/op_computeMultispeciesOpacities.F90,3.13
flocke,source/physics/materialProperties/Opacity/OpacityMain/Opacity.F90,3.07
flocke,source/physics/materialProperties/Opacity/OpacityMain/Opacity_data.F90,2.96
flocke,source/physics/materialProperties/Opacity/OpacityMain/Opacity_finalize.F90,1.72
flocke,source/physics/materialProperties/Opacity/OpacityMain/Opacity_init.F90,2.59
flocke,source/physics/materialProperties/Opacity/Opacity_interface.F90,2.69
flocke,source/physics/materialProperties/Opacity/localAPI/op_interface.F90,5.35
flocke,source/physics/materialProperties/Opacity/OpacityMain/Constant/Opacity_init.F90,0.71
flocke,source/physics/materialProperties/Opacity/Opacity_init.F90,3.46
flocke,source/physics/materialProperties/Opacity/localAPI/op_writeNumerics.F90,0.67
flocke,source/physics/materialProperties/Opacity/OpacityMain/method/Tabulated/Config,0.6
flocke,source/Grid/localAPI/Makefile,0.82
flocke,source/Grid/localAPI/gr_mpoleFinalize.F90,1.27
flocke,source/Grid/localAPI/gr_mpoleInit.F90,1.43
flocke,source/Simulation/SimulationMain/MGDInfinite/Simulation_init.F90,0.94
flocke,source/physics/sourceTerms/Ionize/IonizeMain/Eqi/nei.F90,0.31
flocke,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_Marquina.F90,0.93
flocke,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/hy_uhd_MarquinaModified.F90,0.93
flocke,source/physics/Hydro/HydroMain/unsplit/hy_uhd_interface.F90,0.93
flocke,source/physics/sourceTerms/Cool/CoolMain/SutherlandDopita/Cool_init.F90,0.75
milad,source/Simulation/SimulationMain/LaserSlab/Simulation_initSpecies.F90,0.77
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_traceRays2Dcylindrical.F90,0.35
milad,source/Simulation/SimulationMain/magnetoHD/LULI/uh_2s.par,2.02
milad,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/Hydro_computeDt.F90,6.7
milad,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/Hydro_data.F90,0.71
milad,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_shockDetect.F90,0.93
milad,source/physics/Hydro/HydroMain/unsplit/Hydro_Unsplit/hy_uhd_unsplit.F90,4.21
milad,source/physics/Hydro/HydroMain/unsplit/hy_uhd_TVDslopeUpwind.F90,1.65
milad,source/physics/Hydro/HydroMain/unsplit/hy_uhd_getRiemannState.F90,1.9
milad,source/Simulation/SimulationMain/SedovChamber/WriteParticleSubset/io_ptCreateSubset.F90,0.86
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_slopeLimiters.F90,0.91
milad,source/Simulation/SimulationMain/LULI/LULI1D/Simulation_initSpecies.F90,0.77
milad,source/Simulation/SimulationMain/LULI/LULI1D/flash2d.par,3.74
milad,source/RuntimeParameters/RuntimeParametersMain/RuntimeParameters_mapStrToInt.F90,0.82
milad,source/Simulation/SimulationMain/magnetoHD/LULI/Simulation_initSpecies.F90,0.8
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.F90,0.82
milad,source/physics/Hydro/HydroMain/unsplit/MHD_StaggeredMesh/Hydro_data.F90,0.71
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_createRays2Dcylindrical.F90,0.88
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_finalize.F90,0.45
milad,source/Driver/DriverMain/Driver_sourceTerms.F90,0.93
milad,source/IO/IOMain/IO_output.F90,0.89
milad,source/IO/IOMain/IO_writePlotfile.F90,0.77
milad,source/IO/IOMain/hdf5/parallel/io_h5file_interface.c,4.22
milad,source/IO/IOMain/hdf5/parallel/io_initFile.F90,0.93
milad,source/IO/Makefile,0.77
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDeposition.F90,0.93
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition.h,0.67
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/EnergyDeposition_init.F90,0.87
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDepositionMain/Laser/ed_traceRays.F90,0.71
milad,source/physics/sourceTerms/EnergyDeposition/EnergyDeposition_interface.F90,0.93
milad,source/Simulation/SimulationMain/RadShock/RadShock2dFull/Simulation_adjustEvolution.F90,0.86
milad,source/physics/RadTrans/RadTransMain/MGD/rt_init.F90,0.75
milad,source/physics/RadTrans/RadTransMain/MGD/RadTrans.F90,3.0
milad,source/Simulation/SimulationMain/GrayDiffRadShock/Simulation_initBlock.F90,0.89
milad,source/Simulation/SimulationMain/MGDStep/Simulation_initBlock.F90,5.39
milad,source/Simulation/SimulationMain/RadShock/RadShock1d/Simulation_initBlock.F90,1.06
milad,source/physics/RadTrans/RadTransMain/RadTrans_init.F90,0.89
milad,source/Simulation/SimulationMain/MGDInfinite/Config,1.63
milad,source/Simulation/SimulationMain/MGDStep/Config,1.59
milad,source/Simulation/SimulationMain/RadShock/RadShock2d/Config,1.28
milad,bin/preProcess.py,0.92
milad,source/Grid/GridSolvers/HYPRE/gr_hypreSetupSolver.F90,1.85
milad,source/physics/Diffuse/DiffuseMain/Config,0.79
milad,source/physics/RadTrans/RadTransMain/MGD/RadTrans_mgdEFromT.F90,4.77
milad,source/Simulation/SimulationMain/MGDStep/Simulation_data.F90,0.62
milad,source/Simulation/SimulationMain/RadShock/RadShock1d/Simulation_initSpecies.F90.custom,0.85
milad,source/physics/materialProperties/Opacity/OpacityMain/Opacity.F90,0.71
milad,source/PhysicalConstants/PhysicalConstantsMain/PhysicalConstants_data.F90,0.75
